Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.77.72.72-10.79.12.120-57104-53-17,10.77.72.72,57104,10.79.12.120,53,17,13/01/2023 10:11:22 ,21777,0,2,0.0,124.0,0,0,0,0,70.0,54.0,62.0,11.313708498984761,5694.080911052945,91.84001469440234,21777.0,0.0,21777.0,21777.0,0,0,0,0,0,21777.0,21777.0,0.0,21777.0,21777.0,0,0,0,0,0,16,0.0,91.84001469440234,54.0,70.0,59.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,89.0,0.0,62.0,0,0,0,0,0,0,0,0,2,124,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-61421-53-17,10.77.72.72,61421,10.79.12.120,53,17,13/01/2023 10:27:00 ,3878,0,2,0.0,276.0,0,0,0,0,196.0,80.0,138.0,82.02438661763951,71170.70654976793,515.7297576070139,3878.0,0.0,3878.0,3878.0,0,0,0,0,0,3878.0,3878.0,0.0,3878.0,3878.0,0,0,0,0,0,16,0.0,515.7297576070139,80.0,196.0,118.66666666666666,66.97263122599658,4485.333333333333,0,0,0,0,0,0,0,0,0.0,178.0,0.0,138.0,0,0,0,0,0,0,0,0,2,276,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-57380-53-17,10.77.72.72,57380,10.79.12.120,53,17,13/01/2023 10:29:32 ,4187,0,2,0.0,214.0,0,0,0,0,184.0,30.0,107.0,108.89444430272832,51110.580367805116,477.66897540004777,4187.0,0.0,4187.0,4187.0,0,0,0,0,0,4187.0,4187.0,0.0,4187.0,4187.0,0,0,0,0,0,16,0.0,477.66897540004777,30.0,184.0,81.33333333333334,88.91194145520237,7905.333333333334,0,0,0,0,0,0,0,0,0.0,122.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-59473-53-17,10.77.72.72,59473,10.79.12.120,53,17,13/01/2023 09:47:37 ,2605,0,2,0.0,118.0,0,0,0,0,84.0,34.0,59.0,35.35533905932738,45297.50479846449,767.7543186180422,2605.0,0.0,2605.0,2605.0,0,0,0,0,0,2605.0,2605.0,0.0,2605.0,2605.0,0,0,0,0,0,16,0.0,767.7543186180422,34.0,84.0,50.66666666666667,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,0,0.0,76.0,0.0,59.0,0,0,0,0,0,0,0,0,2,118,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-53286-53-17,10.77.72.72,53286,10.79.12.120,53,17,13/01/2023 09:57:38 ,3101,0,2,0.0,193.0,0,0,0,0,152.0,41.0,96.5,78.48885271170677,62237.98774588842,644.9532408900354,3101.0,0.0,3101.0,3101.0,0,0,0,0,0,3101.0,3101.0,0.0,3101.0,3101.0,0,0,0,0,0,16,0.0,644.9532408900354,41.0,152.0,78.0,64.08587988004847,4107.0,0,0,0,0,0,0,0,0,0.0,117.0,0.0,96.5,0,0,0,0,0,0,0,0,2,193,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.77.72.72-1900-50942-17,10.77.72.72,50942,239.255.255.250,1900,17,13/01/2023 10:26:59 ,3032242,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,230.85228685573247,1.3191559248898999,1010747.3333333334,6404.630538394337,1017757.0,1005201.0,2022958.0,1011479.0,8878.432744578291,1017757.0,1005201.0,0,0,0,0,0,0,0,0,0,24,8,0.989366943667425,0.32978898122247496,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-58627-53-17,10.77.72.72,58627,10.79.12.120,53,17,13/01/2023 10:20:16 ,1888,0,2,0.0,102.0,0,0,0,0,59.0,43.0,51.0,11.313708498984761,54025.42372881356,1059.322033898305,1888.0,0.0,1888.0,1888.0,0,0,0,0,0,1888.0,1888.0,0.0,1888.0,1888.0,0,0,0,0,0,16,0.0,1059.322033898305,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,72.5,0.0,51.0,0,0,0,0,0,0,0,0,2,102,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-50564-53-17,10.77.72.72,50564,10.79.12.120,53,17,13/01/2023 10:19:39 ,33750,0,2,0.0,159.0,0,0,0,0,125.0,34.0,79.5,64.34671708797582,4711.11111111111,59.25925925925925,33750.0,0.0,33750.0,33750.0,0,0,0,0,0,33750.0,33750.0,0.0,33750.0,33750.0,0,0,0,0,0,16,0.0,59.25925925925925,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-63976-53-17,10.77.72.72,63976,10.79.12.120,53,17,13/01/2023 09:48:23 ,4369,0,2,0.0,329.0,0,0,0,0,286.0,43.0,164.5,171.82694782833104,75303.27306019685,457.7706569008927,4369.0,0.0,4369.0,4369.0,0,0,0,0,0,4369.0,4369.0,0.0,4369.0,4369.0,0,0,0,0,0,16,0.0,457.7706569008927,43.0,286.0,124.0,140.29611541307906,19683.0,0,0,0,0,0,0,0,0,0.0,186.0,0.0,164.5,0,0,0,0,0,0,0,0,2,329,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-63131-53-17,10.77.72.72,63131,10.79.12.120,53,17,13/01/2023 10:12:24 ,22916,0,2,0.0,165.0,0,0,0,0,128.0,37.0,82.5,64.34671708797582,7200.2094606388555,87.27526618956188,22916.0,0.0,22916.0,22916.0,0,0,0,0,0,22916.0,22916.0,0.0,22916.0,22916.0,0,0,0,0,0,16,0.0,87.27526618956188,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-59620-53-17,10.77.72.72,59620,10.79.12.120,53,17,13/01/2023 10:24:26 ,27256,0,2,0.0,239.0,0,0,0,0,209.0,30.0,119.5,126.572113832392,8768.711476372175,73.37833871441151,27256.0,0.0,27256.0,27256.0,0,0,0,0,0,27256.0,27256.0,0.0,27256.0,27256.0,0,0,0,0,0,16,0.0,73.37833871441151,30.0,209.0,89.66666666666666,103.345698184943,10680.333333333332,0,0,0,0,0,0,0,0,0.0,134.5,0.0,119.5,0,0,0,0,0,0,0,0,2,239,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-62528-53-17,10.77.72.72,62528,10.79.12.120,53,17,13/01/2023 10:38:32 ,5751,0,2,0.0,165.0,0,0,0,0,128.0,37.0,82.5,64.34671708797582,28690.662493479394,347.7656059815684,5751.0,0.0,5751.0,5751.0,0,0,0,0,0,5751.0,5751.0,0.0,5751.0,5751.0,0,0,0,0,0,16,0.0,347.7656059815684,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-50293-53-17,10.77.72.72,50293,10.79.12.120,53,17,13/01/2023 10:20:09 ,3012,0,2,0.0,165.0,0,0,0,0,128.0,37.0,82.5,64.34671708797582,54780.876494023905,664.0106241699867,3012.0,0.0,3012.0,3012.0,0,0,0,0,0,3012.0,3012.0,0.0,3012.0,3012.0,0,0,0,0,0,16,0.0,664.0106241699867,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
140.206.235.70-10.77.72.72-3478-59254-17,10.77.72.72,59254,140.206.235.70,3478,17,13/01/2023 10:29:52 ,19795,0,2,0.0,116.0,0,0,0,0,96.0,20.0,58.0,53.74011537017761,5860.065673149786,101.03561505430665,19795.0,0.0,19795.0,19795.0,0,0,0,0,0,19795.0,19795.0,0.0,19795.0,19795.0,0,0,0,0,0,16,0.0,101.03561505430665,20.0,96.0,45.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-61657-53-17,10.77.72.72,61657,10.79.12.120,53,17,13/01/2023 10:30:20 ,32522,0,2,0.0,415.0,0,0,0,0,365.0,50.0,207.5,222.73863607376248,12760.592829469282,61.496832913104974,32522.0,0.0,32522.0,32522.0,0,0,0,0,0,32522.0,32522.0,0.0,32522.0,32522.0,0,0,0,0,0,16,0.0,61.496832913104974,50.0,365.0,155.0,181.86533479473212,33075.0,0,0,0,0,0,0,0,0,0.0,232.5,0.0,207.5,0,0,0,0,0,0,0,0,2,415,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-53338-53-17,10.77.72.72,53338,10.79.12.120,53,17,13/01/2023 10:27:04 ,2566,0,2,0.0,169.0,0,0,0,0,130.0,39.0,84.5,64.34671708797582,65861.26266562744,779.423226812159,2566.0,0.0,2566.0,2566.0,0,0,0,0,0,2566.0,2566.0,0.0,2566.0,2566.0,0,0,0,0,0,16,0.0,779.423226812159,39.0,130.0,69.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,104.0,0.0,84.5,0,0,0,0,0,0,0,0,2,169,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-58962-53-17,10.77.72.72,58962,10.79.12.120,53,17,13/01/2023 10:30:17 ,8015,0,2,0.0,290.0,0,0,0,0,239.0,51.0,145.0,132.93607486307093,36182.15845290081,249.53212726138491,8015.0,0.0,8015.0,8015.0,0,0,0,0,0,8015.0,8015.0,0.0,8015.0,8015.0,0,0,0,0,0,16,0.0,249.53212726138491,51.0,239.0,113.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,0.0,170.5,0.0,145.0,0,0,0,0,0,0,0,0,2,290,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-49827-53-17,10.77.72.72,49827,10.79.12.120,53,17,13/01/2023 10:27:05 ,4620,0,2,0.0,151.0,0,0,0,0,113.0,38.0,75.5,53.033008588991066,32683.982683982686,432.9004329004329,4620.0,0.0,4620.0,4620.0,0,0,0,0,0,4620.0,4620.0,0.0,4620.0,4620.0,0,0,0,0,0,16,0.0,432.9004329004329,38.0,113.0,63.0,43.30127018922193,1875.0,0,0,0,0,0,0,0,0,0.0,94.5,0.0,75.5,0,0,0,0,0,0,0,0,2,151,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-49664-53-17,10.77.72.72,49664,10.79.12.120,53,17,13/01/2023 10:38:55 ,4740,0,2,0.0,212.0,0,0,0,0,172.0,40.0,106.0,93.33809511662427,44725.73839662447,421.94092827004215,4740.0,0.0,4740.0,4740.0,0,0,0,0,0,4740.0,4740.0,0.0,4740.0,4740.0,0,0,0,0,0,16,0.0,421.94092827004215,40.0,172.0,84.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-55553-53-17,10.77.72.72,55553,10.79.12.120,53,17,13/01/2023 09:54:28 ,2373,0,2,0.0,96.0,0,0,0,0,56.0,40.0,48.0,11.313708498984761,40455.1201011378,842.8150021070375,2373.0,0.0,2373.0,2373.0,0,0,0,0,0,2373.0,2373.0,0.0,2373.0,2373.0,0,0,0,0,0,16,0.0,842.8150021070375,40.0,56.0,45.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-52335-53-17,10.77.72.72,52335,10.79.12.120,53,17,13/01/2023 10:04:02 ,2183,0,2,0.0,151.0,0,0,0,0,113.0,38.0,75.5,53.033008588991066,69170.86578103527,916.1704076958314,2183.0,0.0,2183.0,2183.0,0,0,0,0,0,2183.0,2183.0,0.0,2183.0,2183.0,0,0,0,0,0,16,0.0,916.1704076958314,38.0,113.0,63.0,43.30127018922193,1875.0,0,0,0,0,0,0,0,0,0.0,94.5,0.0,75.5,0,0,0,0,0,0,0,0,2,151,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
140.206.235.70-10.77.72.72-3478-64849-17,10.77.72.72,64849,140.206.235.70,3478,17,13/01/2023 10:29:03 ,20240,0,2,0.0,116.0,0,0,0,0,96.0,20.0,58.0,53.74011537017761,5731.225296442687,98.81422924901186,20240.0,0.0,20240.0,20240.0,0,0,0,0,0,20240.0,20240.0,0.0,20240.0,20240.0,0,0,0,0,0,16,0.0,98.81422924901186,20.0,96.0,45.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-64715-53-17,10.77.72.72,64715,10.79.12.120,53,17,13/01/2023 10:20:13 ,4766,0,2,0.0,110.0,0,0,0,0,63.0,47.0,55.0,11.313708498984761,23080.15107007973,419.639110365086,4766.0,0.0,4766.0,4766.0,0,0,0,0,0,4766.0,4766.0,0.0,4766.0,4766.0,0,0,0,0,0,16,0.0,419.639110365086,47.0,63.0,52.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,78.5,0.0,55.0,0,0,0,0,0,0,0,0,2,110,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-64848-53-17,10.77.72.72,64848,10.79.12.120,53,17,13/01/2023 10:27:03 ,21611,0,2,0.0,161.0,0,0,0,0,126.0,35.0,80.5,64.34671708797582,7449.909768173616,92.54546295867846,21611.0,0.0,21611.0,21611.0,0,0,0,0,0,21611.0,21611.0,0.0,21611.0,21611.0,0,0,0,0,0,16,0.0,92.54546295867846,35.0,126.0,65.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,98.0,0.0,80.5,0,0,0,0,0,0,0,0,2,161,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-120.219.60.82-50758-15192-17,10.77.72.72,50758,120.219.60.82,15192,17,13/01/2023 10:05:51 ,29391488,162,222,11559.0,241444.0,112.0,39.0,71.3518518518518,12.44838896619527,1265.0,39.0,1087.5855855855855,419.8436677045951,8608.036449192365,13.06500712042888,76740.17754569187,349658.62098237063,2621737.0,0.0,2.9272816E7,181818.73291925475,529970.9654544856,2621737.0,24.0,2.9391488E7,132993.15837104074,470868.97123367694,2677528.0,0.0,0,0,0,0,1296,1776,5.511799878930934,7.5532072414979465,39.0,1265.0,657.441558441559,595.1197510250057,354167.5180600648,0,0,0,0,0,0,0,0,1.0,659.1536458333334,71.35185185185185,1087.5855855855855,0,0,0,0,0,0,162,11559,222,241444,-1,-1,162,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-52641-53-17,10.77.72.72,52641,10.79.12.120,53,17,13/01/2023 09:52:19 ,121874,0,2,0.0,284.0,0,0,0,0,235.0,49.0,142.0,131.52186130069785,2330.2755304658913,16.410391059618952,121874.0,0.0,121874.0,121874.0,0,0,0,0,0,121874.0,121874.0,0.0,121874.0,121874.0,0,0,0,0,0,16,0.0,16.410391059618952,49.0,235.0,111.0,107.38715006927039,11532.0,0,0,0,0,0,0,0,0,0.0,166.5,0.0,142.0,0,0,0,0,0,0,0,0,2,284,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-62585-53-17,10.77.72.72,62585,10.79.12.120,53,17,13/01/2023 09:47:39 ,27717,0,2,0.0,203.0,0,0,0,0,158.0,45.0,101.5,79.90306627407988,7324.02496662698,72.15788144460079,27717.0,0.0,27717.0,27717.0,0,0,0,0,0,27717.0,27717.0,0.0,27717.0,27717.0,0,0,0,0,0,16,0.0,72.15788144460079,45.0,158.0,82.66666666666666,65.24058041842771,4256.333333333333,0,0,0,0,0,0,0,0,0.0,124.0,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.77.72.72-1900-56891-17,10.77.72.72,56891,239.255.255.250,1900,17,13/01/2023 10:01:01 ,3040853,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,230.1985659944759,1.315420377111291,1013617.6666666666,3149.1669268765877,1017041.0,1010844.0,2023812.0,1011906.0,1501.894803240227,1012968.0,1010844.0,0,0,0,0,0,0,0,0,0,24,8,0.9865652828334682,0.3288550942778227,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
140.206.235.70-10.77.72.72-3478-63348-17,10.77.72.72,63348,140.206.235.70,3478,17,13/01/2023 10:08:42 ,18488,0,2,0.0,116.0,0,0,0,0,96.0,20.0,58.0,53.74011537017761,6274.340112505409,108.17827780181739,18488.0,0.0,18488.0,18488.0,0,0,0,0,0,18488.0,18488.0,0.0,18488.0,18488.0,0,0,0,0,0,16,0.0,108.17827780181739,20.0,96.0,45.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-50404-53-17,10.77.72.72,50404,10.79.12.120,53,17,13/01/2023 10:26:58 ,2568,0,2,0.0,226.0,0,0,0,0,185.0,41.0,113.0,101.82337649086284,88006.23052959502,778.816199376947,2568.0,0.0,2568.0,2568.0,0,0,0,0,0,2568.0,2568.0,0.0,2568.0,2568.0,0,0,0,0,0,16,0.0,778.816199376947,41.0,185.0,89.0,83.13843876330611,6912.0,0,0,0,0,0,0,0,0,0.0,133.5,0.0,113.0,0,0,0,0,0,0,0,0,2,226,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-50647-53-17,10.77.72.72,50647,10.79.12.120,53,17,13/01/2023 10:33:32 ,2156,0,2,0.0,135.0,0,0,0,0,102.0,33.0,67.5,48.79036790187178,62615.95547309833,927.643784786642,2156.0,0.0,2156.0,2156.0,0,0,0,0,0,2156.0,2156.0,0.0,2156.0,2156.0,0,0,0,0,0,16,0.0,927.643784786642,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-62968-53-17,10.77.72.72,62968,10.79.12.120,53,17,13/01/2023 09:49:05 ,21335,0,2,0.0,167.0,0,0,0,0,129.0,38.0,83.5,64.34671708797582,7827.513475509726,93.74267635340989,21335.0,0.0,21335.0,21335.0,0,0,0,0,0,21335.0,21335.0,0.0,21335.0,21335.0,0,0,0,0,0,16,0.0,93.74267635340989,38.0,129.0,68.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,102.5,0.0,83.5,0,0,0,0,0,0,0,0,2,167,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-57571-53-17,10.77.72.72,57571,10.79.12.120,53,17,13/01/2023 09:49:28 ,4168,0,2,0.0,80.0,0,0,0,0,48.0,32.0,40.0,11.313708498984761,19193.857965451058,479.8464491362764,4168.0,0.0,4168.0,4168.0,0,0,0,0,0,4168.0,4168.0,0.0,4168.0,4168.0,0,0,0,0,0,16,0.0,479.8464491362764,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,56.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-120.219.60.82-63601-14738-17,10.77.72.72,63601,120.219.60.82,14738,17,13/01/2023 10:35:22 ,117052176,671,1021,47790.0,1117844.0,643.0,39.0,71.22205663189268,25.25600013124849,1265.0,39.0,1094.8521057786477,412.05848465056766,9958.242895031699,14.455092231689909,69220.6836191602,358462.48084776074,2635527.0,0.0,1.16999719E8,174626.4462686567,553949.2847522261,2635527.0,19.0,1.17052176E8,114757.0352941177,467465.99540624407,2660789.0,0.0,0,0,0,0,5368,8168,5.7324863401087045,8.722605891581203,39.0,1265.0,688.5682220909629,594.6023272102515,353551.92752384697,0,0,0,0,0,0,0,0,1.0,688.9751773049645,71.2220566318927,1094.8521057786484,0,0,0,0,0,0,671,47790,1021,1117844,-1,-1,671,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-57045-53-17,10.77.72.72,57045,10.79.12.120,53,17,13/01/2023 09:52:15 ,26668,0,2,0.0,169.0,0,0,0,0,130.0,39.0,84.5,64.34671708797582,6337.183140842958,74.99625018749062,26668.0,0.0,26668.0,26668.0,0,0,0,0,0,26668.0,26668.0,0.0,26668.0,26668.0,0,0,0,0,0,16,0.0,74.99625018749062,39.0,130.0,69.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,104.0,0.0,84.5,0,0,0,0,0,0,0,0,2,169,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-63398-53-17,10.77.72.72,63398,10.79.12.120,53,17,13/01/2023 10:09:22 ,4228,0,2,0.0,166.0,0,0,0,0,137.0,29.0,83.0,76.36753236814714,39262.06244087039,473.0368968779565,4228.0,0.0,4228.0,4228.0,0,0,0,0,0,4228.0,4228.0,0.0,4228.0,4228.0,0,0,0,0,0,16,0.0,473.0368968779565,29.0,137.0,65.0,62.353829072479584,3888.0,0,0,0,0,0,0,0,0,0.0,97.5,0.0,83.0,0,0,0,0,0,0,0,0,2,166,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-51216-53-17,10.77.72.72,51216,10.79.12.120,53,17,13/01/2023 10:27:25 ,3666,0,2,0.0,212.0,0,0,0,0,172.0,40.0,106.0,93.33809511662427,57828.696126568466,545.5537370430987,3666.0,0.0,3666.0,3666.0,0,0,0,0,0,3666.0,3666.0,0.0,3666.0,3666.0,0,0,0,0,0,16,0.0,545.5537370430987,40.0,172.0,84.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-54874-53-17,10.77.72.72,54874,10.79.12.120,53,17,13/01/2023 10:19:39 ,19136,0,2,0.0,150.0,0,0,0,0,120.0,30.0,75.0,63.63961030678928,7838.628762541806,104.51505016722408,19136.0,0.0,19136.0,19136.0,0,0,0,0,0,19136.0,19136.0,0.0,19136.0,19136.0,0,0,0,0,0,16,0.0,104.51505016722408,30.0,120.0,60.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,0.0,90.0,0.0,75.0,0,0,0,0,0,0,0,0,2,150,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.100-62898-53-17,10.77.72.72,62898,10.79.12.100,53,17,13/01/2023 10:04:05 ,2428,0,2,0.0,200.0,0,0,0,0,100.0,100.0,100.0,0.0,82372.32289950576,823.7232289950576,2428.0,0.0,2428.0,2428.0,0,0,0,0,0,2428.0,2428.0,0.0,2428.0,2428.0,0,0,0,0,0,16,0.0,823.7232289950576,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,150.0,0.0,100.0,0,0,0,0,0,0,0,0,2,200,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-58054-53-17,10.77.72.72,58054,10.79.12.120,53,17,13/01/2023 10:26:59 ,2291,0,2,0.0,337.0,0,0,0,0,305.0,32.0,168.5,193.04015126392747,147097.33740724574,872.9812309035356,2291.0,0.0,2291.0,2291.0,0,0,0,0,0,2291.0,2291.0,0.0,2291.0,2291.0,0,0,0,0,0,16,0.0,872.9812309035356,32.0,305.0,123.0,157.61662348876783,24843.0,0,0,0,0,0,0,0,0,0.0,184.5,0.0,168.5,0,0,0,0,0,0,0,0,2,337,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-64465-53-17,10.77.72.72,64465,10.79.12.120,53,17,13/01/2023 10:27:02 ,2691,0,2,0.0,283.0,0,0,0,0,239.0,44.0,141.5,137.88582233137677,105165.36603493126,743.2181345224824,2691.0,0.0,2691.0,2691.0,0,0,0,0,0,2691.0,2691.0,0.0,2691.0,2691.0,0,0,0,0,0,16,0.0,743.2181345224824,44.0,239.0,109.0,112.58330249197702,12675.0,0,0,0,0,0,0,0,0,0.0,163.5,0.0,141.5,0,0,0,0,0,0,0,0,2,283,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
